,,,,,,
Round,AI Rank,State,Institute,Course,Quota,Category
1,3202,Gujarat,"Sterling Hospital, Rajkot",DrNB Cardiology,AIQ,GEN
1,3203,Karnataka,"Kasturba Med Coll, Manipal",MCh Neuro Surgery,AIQ,GEN
1,3205,Telangana,"Kamineni (KAMSRC), Hyderabad",MCh Urology,AIQ,GEN
1,3207,Uttar Pradesh,"Apollomedics SS Hosp, Lucknow",DrNB Nephrology,AIQ,GEN
1,3207,Bihar,"Patna Med Coll, Patna",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3210,Tamil Nadu,"SRM Med Coll, Kancheepuram",DM Medical Gastroenterology,AIQ,GEN
1,3211,Gujarat,"Care Hosp of Med Sci,Sola,Ahm",DrNB Nephrology,AIQ,GEN
1,3213,Gujarat,"Synergy Super Spec Hos,Rajkot",DrNB Cardiology,AIQ,GEN
1,3214,Maharashtra,"JN Med College, Meghe, Wardha",DM Nephrology,AIQ,GEN
1,3215,Karnataka,"JSS Med Coll, Mysore",DM Nephrology,AIQ,GEN
1,3217,Delhi,"Max SS Hosp, Saket, Delhi",DrNB Neuro Surgery,AIQ,GEN
1,3218,Andhra Pradesh,"Lalitha SS Hospital, Guntur",DrNB Cardiology,AIQ,GEN
1,3219,Delhi,"Dr B L Kapur Mem Hosp, Delhi",DrNB Neurology,AIQ,GEN
1,3220,Telangana,"RainbowChildHeart,BanjaraHills",DrNB Paediatric Surgery,AIQ,GEN
1,3223,Karnataka,"Siddhartha Med Coll, Tumkur",DM Nephrology,AIQ,GEN
1,3224,Maharashtra,"Grant Med Coll, Mumbai",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3226,Maharashtra,"Grant Med Coll, Mumbai",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3227,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DrNB Cardiology,AIQ,GEN
1,3228,Karnataka,"Kasturba Med Coll, Manipal",DM Cardiology,AIQ,GEN
1,3228,Tamil Nadu,"KMC SpecHosp,Cantonment,Trichy",DrNB Plastic & Reconstructive Surgery,AIQ,GEN
1,3229,West Bengal,"IPGMER, Kolkata",DM Hepatology,AIQ,GEN
1,3231,Maharashtra,"Govt Med Coll, Nagpur",MCh Paediatric Surgery,AIQ,GEN
1,3232,Punjab,"CMC, Ludhiana",DM Clinical Haematology,AIQ,GEN
1,3236,Tamil Nadu,"SRMC & RI, Chennai",MCh Urology,AIQ,GEN
1,3240,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3241,Tamil Nadu,"Kovai MedicalCentre,Coimbatore",DrNB Neuro Surgery,AIQ,GEN
1,3243,Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",DM Neurology,AIQ,GEN
1,3255,West Bengal,"Peerless Hospital, Kolkata",DrNB Medical Gastroenterology,AIQ,GEN
1,3255,Delhi,"Army Hospital (R&R), Delhi",DrNB Plastic & Reconstructive Surgery,AIQ,GEN
1,3256,Karnataka,"MS Ramaiah, Bangalore",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3262,Jharkhand,"Tata Main Hospital, Jamshedpur",DrNB Neuro Surgery,AIQ,GEN
1,3265,Maharashtra,"Fortis Hosp, Mulund, Mumbai",DrNB Neurology,AIQ,GEN
1,3266,Karnataka,"Shri BM Patil, Vijayapura",MCh Urology,AIQ,GEN
1,3268,Andhra Pradesh,"Dr Ramesh Cardiac, Vijayawada",DrNB Cardiology,AIQ,GEN
1,3269,Chhattisgarh,"Pt JNM Med Coll, Raipur",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3270,West Bengal,"RN Tagore (Cardiac), Kolkata",DrNB Cardiology,AIQ,GEN
1,3270,Karnataka,"Kasturba Med Coll, Manipal",MCh Urology,AIQ,GEN
1,3275,Karnataka,"VIMS, Bellary",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3276,Karnataka,"Apollo BGS Hospital, Mysore",DrNB Medical Gastroenterology,AIQ,GEN
1,3277,Delhi,"Chacha Nehru Bal Chikit, Delhi",MCh Paediatric Surgery,AIQ,GEN
1,3281,Odisha,"IMS & SUM, Bhubaneswar",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3285,Maharashtra,"AFMC, Pune",MCh Neuro Surgery,AIQ,GEN
1,3285,Delhi,"Dharamshila Narayana, Delhi",DrNB Clinical Haematology,AIQ,GEN
1,3287,Gujarat,"NHL Med Coll, Ahmedabad",DM Neurology,AIQ,GEN
1,3292,Rajasthan,"National IMS&R, Jaipur",DM Endocrinology,AIQ,GEN
1,3293,Chhattisgarh,"Pt JNM Med Coll, Raipur",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3293,Haryana,"Medanta The Medicity, Gurgaon",DrNB Neurology,AIQ,GEN
1,3295,Karnataka,"Apollo Hosp, Bannerghatta, BLR",DrNB Neurology,AIQ,GEN
1,3298,Gujarat,"Care Hosp of Med Sci,Sola,Ahm",DrNB Nephrology,AIQ,GEN
1,3300,Bihar,"Patna MedColl&Hosp, Ashok Rajpath",DrNB Cardiology,AIQ,GEN
1,3302,Karnataka,"VIMS (Vydehi), Bangalore",DM Cardiology,AIQ,GEN
1,3304,Delhi,"Sir Ganga Ram Hospital, Delhi",DrNB Medical Genetics,AIQ,GEN
1,3305,Haryana,"Medanta The Medicity, Gurgaon",DrNB Neurology,AIQ,GEN
1,3306,Kerala,"Meitra Hospital, Kozhikode",DrNB Neurology,AIQ,GEN
1,3306,Haryana,"Pt BD Sharma, Rohtak",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3307,Andhra Pradesh,"Andhra Med Coll, Vizag",MCh Paediatric Surgery,AIQ,GEN
1,3310,West Bengal,"IPGMER, Kolkata",DM Infectious Disease,AIQ,GEN
1,3311,Jammu and Kashmir,"Govt Med Coll Hosp, Jammu",DrNB Vascular Surgery,AIQ,GEN
1,3313,Karnataka,"Sri Jayadeva Instof Cardio,BLR",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3314,Andhra Pradesh,"Dr Ramesh Cardiac, Vijayawada",DrNB Cardiology,AIQ,GEN
1,3315,Punjab,"CMC, Ludhiana",DM Neurology,AIQ,GEN
1,3321,Kerala,"Believers Church MCH,Tiruvalla",DrNB Medical Gastroenterology,AIQ,GEN
1,3328,Bihar,"Jayprabha Medanta SS Hosp,Patna",DrNB Neuro Surgery,AIQ,GEN
1,3331,Punjab,"Amandeep Hospital, Amritsar",DrNB Plastic & Reconstructive Surgery,AIQ,GEN
1,3336,Karnataka,"Sapthagiri IMS&RC, Bangalore",DM Medical Gastroenterology,AIQ,GEN
1,3338,Kerala,"Medical College, Trivandrum",MCh Paediatric Surgery,AIQ,GEN
1,3339,West Bengal,"School of Tropical Med,Kolkata",DM Infectious Disease,AIQ,GEN
1,3340,Haryana,"Metro Heart Inst, Faridabad",DrNB Medical Gastroenterology,AIQ,GEN
1,3344,Rajasthan,"MGMC&H, Sitapur, Jaipur",DM Cardiology,AIQ,GEN
1,3347,Karnataka,"Apollo Hosp, Bannerghatta, BLR",DrNB Cardiology,AIQ,GEN
1,3348,Telangana,"Yashoda SS Hosp,Somajiguda,HYD",DrNB Cardiology,AIQ,GEN
1,3350,Kerala,"Lakeshore Hospital, Kochi",DrNB Nephrology,AIQ,GEN
1,3352,Karnataka,"JN Medical College, Belgaum",MCh Urology,AIQ,GEN
1,3359,West Bengal,"Inst of NeuroSciences, Kolkata",DrNB Neuro Surgery,AIQ,GEN
1,3359,Karnataka,"JN Medical College, Belgaum",DM Neurology,AIQ,GEN
1,3363,Maharashtra,"NKP Salve IMS, Nagpur",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3364,Haryana,"Medanta The Medicity, Gurgaon",DrNB Cardiology,AIQ,GEN
1,3365,Punjab,"CMC, Ludhiana",DM Clinical Haematology,AIQ,GEN
1,3367,Odisha,"IMS & SUM, Bhubaneswar",DM Neurology,AIQ,GEN
1,3373,Karnataka,"AJIMS, Mangalore",MCh Urology,AIQ,GEN
1,3375,Uttar Pradesh,"Rama Med Coll, Hapur",MCh Urology,AIQ,GEN
1,3375,West Bengal,"Apollo Gleneagles, Kolkata",DrNB Medical Gastroenterology,AIQ,GEN
1,3379,Maharashtra,"Topiwala, Mumbai",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3380,Tamil Nadu,"GKNM Hospital, Coimbatore",DrNB Neurology,AIQ,GEN
1,3385,Kerala,"Amrita School of Med, Kochi",DM Cardiology,AIQ,GEN
1,3386,Rajasthan,"MGMC&H, Sitapur, Jaipur",DM Cardiology,AIQ,GEN
1,3387,West Bengal,"Nilratan Sircar, Kolkata",DM Clinical Haematology,AIQ,GEN
1,3389,Uttar Pradesh,"Rama Med Coll, Hapur",MCh Urology,AIQ,GEN
1,3397,Kerala,"Amrita School of Med, Kochi",MCh Neuro Surgery,AIQ,GEN
1,3398,Tamil Nadu,"CMC, Vellore",DM Hepatology,AIQ,GEN
1,3405,Punjab,"Guru Govind Singh, Faridkot",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3406,Delhi,"Batra Hospital, Delhi",DrNB Cardiology,AIQ,GEN
1,3406,Maharashtra,"Seth GS, Mumbai",MCh Paediatric Surgery,AIQ,GEN
1,3407,Karnataka,"VIMS (Vydehi), Bangalore",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3408,Bihar,"Patna MedColl&Hosp, Ashok Rajpath",DrNB Neurology,AIQ,GEN
1,3409,Karnataka,"MS Ramaiah, Bangalore",MCh Vascular Surgery,AIQ,GEN
1,3410,Karnataka,"Kasturba Med Coll, Manipal",MCh Neuro Surgery,AIQ,GEN
1,3413,Bihar,"BIG Apollo Spectra, Patna",DrNB Medical Gastroenterology,AIQ,GEN
1,3414,Tamil Nadu,"Dhanalakshmi Srin, Perambalur",MCh Surgical Gastroenterology,AIQ,GEN
1,3420,Andhra Pradesh,"Katuri Med Coll, Guntur",MCh Urology,AIQ,GEN
1,3421,Karnataka,"Sri Jayadeva Instof Cardio,BLR",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3424,West Bengal,"Apollo Gleneagles, Kolkata",DrNB Nephrology,AIQ,GEN
1,3428,Odisha,"IMS & SUM, Bhubaneswar",MCh Urology,AIQ,GEN
1,3430,Andhra Pradesh,"Kurnool Med Coll, Kurnool",MCh Paediatric Surgery,AIQ,GEN
1,3431,Tamil Nadu,"SRM Med Coll, Kancheepuram",DM Medical Gastroenterology,AIQ,GEN
1,3431,Bihar,"IGIMS, Patna",MCh Paediatric Surgery,AIQ,GEN
1,3432,Tamil Nadu,"SRM Inst for Med Sci, Chennai",DrNB Nephrology,AIQ,GEN
1,3436,Tamil Nadu,"Dr Rela Inst, Chrompet,Chennai",DrNB Medical Gastroenterology,AIQ,GEN
1,3439,Karnataka,"Sri Jayadeva Instof Cardio,BLR",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3442,West Bengal,"IPGMER, Kolkata",DM Hepatology,AIQ,GEN
1,3450,Delhi,"Fortis Hospital, Vasant Kunj",DrNB Nephrology,AIQ,GEN
1,3458,West Bengal,"Medical College, Kolkata",DM Clinical Haematology,AIQ,GEN
1,3459,Karnataka,"Rajeshwari, Bangalore",DM Medical Gastroenterology,AIQ,GEN
1,3462,Madhya Pradesh,"Aurobindo Med Coll, Indore",MCh Neuro Surgery,AIQ,GEN
1,3470,Karnataka,"Shri BM Patil, Vijayapura",MCh Urology,AIQ,GEN
1,3471,Pondicherry,"IG GovtGenHosp&PGI,Pondicherry",DrNB Neurology,AIQ,GEN
1,3474,Andhra Pradesh,"SriSathyaSai Inst, Anantapur",DrNB Cardiology,AIQ,GEN
1,3477,West Bengal,"IPGMER, Kolkata",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3479,Gujarat,"NHL Med Coll, Ahmedabad",MCh Neuro Surgery,AIQ,GEN
1,3479,Haryana,"Artemis Health Inst, Gurgaon",DrNB Nephrology,AIQ,GEN
1,3494,Delhi,"Army Hospital (R&R), Delhi",DrNB Cardiology,AIQ,GEN
1,3496,Tamil Nadu,"SRMC & RI, Chennai",MCh Urology,AIQ,GEN
1,3497,Maharashtra,"DY Patil, Pimpri, Pune",DM Neurology,AIQ,GEN
1,3499,Maharashtra,"Seth GS, Mumbai",MCh Paediatric Surgery,AIQ,GEN
1,3500,Karnataka,"BGS Global Hospital, Kengeri",DrNB Nephrology,AIQ,GEN
1,3502,Assam,"Health City Hospital, Guwahati",DrNB Cardiology,AIQ,GEN
1,3506,Kerala,"Medical College, Trivandrum",MCh Paediatric Surgery,AIQ,GEN
1,3509,Karnataka,"Sri Jayadeva Instof Cardio,BLR",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3509,Maharashtra,"Poona Hospital & RC, Pune",DrNB Cardiology,AIQ,GEN
1,3514,Rajasthan,"MGMC&H, Sitapur, Jaipur",DM Cardiology,AIQ,GEN
1,3517,Rajasthan,"MGMC&H, Sitapur, Jaipur",DM Medical Gastroenterology,AIQ,GEN
1,3518,Telangana,"Krishna IMS, Secunderabad",DrNB Cardiology,AIQ,GEN
1,3519,Madhya Pradesh,"Index Med Coll, Indore",MCh Urology,AIQ,GEN
1,3520,Andhra Pradesh,"Narayana Med Coll, Nellore",DM Medical Gastroenterology,AIQ,GEN
1,3521,West Bengal,"Medica SS Hospital, Kolkata",DrNB Neuro Surgery,AIQ,GEN
1,3521,Rajasthan,"National IMS&R, Jaipur",DM Medical Gastroenterology,AIQ,GEN
1,3523,Maharashtra,"Krishna IMS, Karad",MCh Urology,AIQ,GEN
1,3530,Gujarat,"NHL Med Coll, Ahmedabad",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3531,West Bengal,"Medica SS Hospital, Kolkata",DrNB Nephrology,AIQ,GEN
1,3533,Kerala,"Believers Church MCH,Tiruvalla",DrNB Medical Gastroenterology,AIQ,GEN
1,3535,West Bengal,"Apollo Gleneagles, Kolkata",DrNB Cardiology,AIQ,GEN
1,3539,Karnataka,"Sri Jayadeva Instof Cardio,BLR",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3549,Karnataka,"JN Medical College, Belgaum",DM Neurology,AIQ,GEN
1,3550,Karnataka,"Sapthagiri IMS&RC, Bangalore",DM Cardiology,AIQ,GEN
1,3552,West Bengal,"Apollo Gleneagles, Kolkata",DrNB Medical Gastroenterology,AIQ,GEN
1,3552,Karnataka,"JSS Med Coll, Mysore",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3553,Telangana,"Krishna IMS, Secunderabad",DrNB Cardiology,AIQ,GEN
1,3554,Karnataka,"JN Medical College, Belgaum",DM Cardiology,AIQ,GEN
1,3554,Maharashtra,"DY Patil, Pimpri, Pune",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3555,Rajasthan,"National IMS&R, Jaipur",MCh Neuro Surgery,AIQ,GEN
1,3559,Rajasthan,"SMS, Jaipur",MCh Paediatric Surgery,AIQ,GEN
1,3562,Tamil Nadu,"Madras Med Coll, Chennai",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3565,Maharashtra,"DY Patil, Pimpri, Pune",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3566,Telangana,"Star Hospital, Hyderabad",DrNB Nephrology,AIQ,GEN
1,3567,Karnataka,"AJIMS, Mangalore",MCh Urology,AIQ,GEN
1,3569,Maharashtra,"Sahyadri SS Hosp, Karve Road",DrNB Cardiology,AIQ,GEN
1,3572,West Bengal,"IPGMER, Kolkata",DM Hepatology,AIQ,GEN
1,3573,Punjab,"Fortis Hospital, Ludhiana",DrNB Medical Gastroenterology,AIQ,GEN
1,3574,West Bengal,"Medical College, Kolkata",DM Clinical Haematology,AIQ,GEN
1,3576,Karnataka,"MS Ramaiah, Bangalore",MCh Vascular Surgery,AIQ,GEN
1,3578,Maharashtra,"AFMC, Pune",MCh Neuro Surgery,AIQ,GEN
1,3580,Telangana,"Care Hospital, Banjara Hills",DrNB Nephrology,AIQ,GEN
1,3580,Maharashtra,"DY Patil, Pimpri, Pune",MCh Neuro Surgery,AIQ,GEN
1,3581,Jammu and Kashmir,"Govt Med Coll Hosp,Karan Nagar",DrNB Neuro Surgery,AIQ,GEN
1,3585,Rajasthan,"SMS, Jaipur",MCh Paediatric Surgery,AIQ,GEN
1,3587,West Bengal,"Medical College, Kolkata",DM Clinical Haematology,AIQ,GEN
1,3587,West Bengal,"Nilratan Sircar, Kolkata",MCh Paediatric Surgery,AIQ,GEN
1,3590,Kerala,"Amrita School of Med, Kochi",DM Cardiology,AIQ,GEN
1,3591,Kerala,"Believers Church MCH,Tiruvalla",DrNB Medical Gastroenterology,AIQ,GEN
1,3599,Kerala,"Mar Sleeva Medicity, Kottayam",DrNB Medical Gastroenterology,AIQ,GEN
1,3601,Uttar Pradesh,"SGPGI, Lucknow",DM Medical Genetics,AIQ,GEN
1,3603,Kerala,"Medical College, Trivandrum",MCh Paediatric Surgery,AIQ,GEN
1,3606,Karnataka,"MS Ramaiah, Bangalore",DM Cardiology,AIQ,GEN
1,3606,Rajasthan,"SMS, Jaipur",MCh Paediatric Surgery,AIQ,GEN
1,3609,Gujarat,"Zydus Hospital, Ahmedabad",DrNB Neurology,AIQ,GEN
1,3610,Telangana,"Durgabai Deshmukh Hosp, HYD",DrNB Cardiology,AIQ,GEN
1,3611,Karnataka,"Sri Jayadeva Instof Cardio,BLR",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3613,Telangana,"Star Hospital, Hyderabad",DrNB Nephrology,AIQ,GEN
1,3615,Andhra Pradesh,"Dr Pinnamaneni Siddhartha,Vijayawada",DrNB Neurology,AIQ,GEN
1,3616,Karnataka,"MS Ramaiah, Bangalore",DM Nephrology,AIQ,GEN
1,3616,Karnataka,"AJIMS, Mangalore",MCh Urology,AIQ,GEN
1,3619,Gujarat,"Care Hosp of Med Sci,Sola,Ahm",DrNB Cardiology,AIQ,GEN
1,3620,Telangana,"Medicover Hosp, Madhapur, HYD",DrNB Cardiology,AIQ,GEN
1,3621,Uttarakhand,"SGRRI, Dehradun",MCh Urology,AIQ,GEN
1,3622,Odisha,"AMRI, Bhubaneswar",DrNB Medical Gastroenterology,AIQ,GEN
1,3623,Maharashtra,"Topiwala, Mumbai",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3625,Karnataka,"SSIMS & RC, Davangere",MCh Urology,AIQ,GEN
1,3627,Haryana,"MMIMS, Mullana, Ambala",DM Medical Gastroenterology,AIQ,GEN
1,3628,Maharashtra,"AFMC, Pune",MCh Neuro Surgery,AIQ,GEN
1,3637,Karnataka,"JN Medical College, Belgaum",DM Cardiology,AIQ,GEN
1,3641,Andhra Pradesh,"Andhra Med Coll, Vizag",MCh Paediatric Surgery,AIQ,GEN
1,3646,Telangana,"Yashoda SS Hosp,Malakpet, HYD",DrNB Nephrology,AIQ,GEN
1,3648,Karnataka,"Sri Jayadeva Instof Cardio,BLR",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3650,Karnataka,"MS Ramaiah, Bangalore",MCh Urology,AIQ,GEN
1,3652,Tamil Nadu,"Mohan Kumaramangalam, Salem",MCh Paediatric Surgery,AIQ,GEN
1,3653,Kerala,"Caritas Hospital, Kottayam",DrNB Medical Gastroenterology,AIQ,GEN
1,3657,Tamil Nadu,"SRMC & RI, Chennai",MCh Urology,AIQ,GEN
1,3666,Telangana,"AIG Hospital, Hyderabad",DrNB Cardiology,AIQ,GEN
1,3670,Kerala,"MalabarCancerCentre,Thalassery",DrNB Clinical Haematology,AIQ,GEN
1,3673,Tamil Nadu,"Madras Medical Mission,Chennai",DrNB Nephrology,AIQ,GEN
1,3674,Tamil Nadu,"SRM Med Coll, Kancheepuram",DM Neurology,AIQ,GEN
1,3675,Karnataka,"Kasturba Med Coll, Manipal",MCh Paediatric Surgery,AIQ,GEN
1,3678,Haryana,"Asian IMS, Faridabad",DrNB Nephrology,AIQ,GEN
1,3682,Delhi,"Army Hospital (R&R), Delhi",DrNB Cardiology,AIQ,GEN
1,3684,Rajasthan,"National IMS&R, Jaipur",MCh Urology,AIQ,GEN
1,3685,West Bengal,"Medica SS Hospital, Kolkata",DrNB Neuro Surgery,AIQ,GEN
1,3686,Kerala,"KozhikodeDistCo-op,Eranhipalam",DrNB Medical Gastroenterology,AIQ,GEN
1,3686,Kerala,"Specialists Hospital, Kochi",DrNB Plastic & Reconstructive Surgery,AIQ,GEN
1,3687,West Bengal,"Manipal Hosp(AMRI),Bidhannagar",DrNB Medical Gastroenterology,AIQ,GEN
1,3694,Maharashtra,"DY Patil, Pimpri, Pune",MCh Neuro Surgery,AIQ,GEN
1,3695,Tamil Nadu,"SRMC & RI, Chennai",MCh Urology,AIQ,GEN
1,3696,Jharkhand,"Tata Main Hospital, Jamshedpur",DrNB Cardiology,AIQ,GEN
1,3700,Odisha,"AMRI, Bhubaneswar",DrNB Medical Gastroenterology,AIQ,GEN
1,3701,Delhi,"Army Hospital (R&R), Delhi",DrNB Clinical Haematology,AIQ,GEN
1,3702,Karnataka,"Kasturba Med Coll, Manipal",DM Nephrology,AIQ,GEN
1,3705,Telangana,"Yashoda SS Hosp,Somajiguda,HYD",DrNB Cardiology,AIQ,GEN
1,3710,Karnataka,"Apollo Hosp, Bannerghatta, BLR",DrNB Nephrology,AIQ,GEN
1,3711,Karnataka,"VIMS (Vydehi), Bangalore",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3712,Maharashtra,"MGM Med Coll, Aurangabad",MCh Urology,AIQ,GEN
1,3713,Bihar,"Ford Hospital & ResCenter,Patna",DrNB Cardiology,AIQ,GEN
1,3724,Karnataka,"Kasturba Med Coll, Manipal",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3726,Maharashtra,"Poona Hospital & RC, Pune",DrNB Cardiology,AIQ,GEN
1,3726,Maharashtra,"Seth GS, Mumbai",MCh Paediatric Surgery,AIQ,GEN
1,3730,Odisha,"SumUltimateMedicare,Bhubaneswar",DrNB Neuro Surgery,AIQ,GEN
1,3730,Maharashtra,"Kingsway Hospitals, Nagpur, MH",DrNB Nephrology,AIQ,GEN
1,3731,Karnataka,"Aster CMI Hospital, Bangalore",DrNB Nephrology,AIQ,GEN
1,3735,Punjab,"Amandeep Hospital, Amritsar",DrNB Plastic & Reconstructive Surgery,AIQ,GEN
1,3738,Karnataka,"MS Ramaiah, Bangalore",MCh Vascular Surgery,AIQ,GEN
1,3739,Maharashtra,"JN Med College, Meghe, Wardha",DM Medical Gastroenterology,AIQ,GEN
1,3740,Rajasthan,"MGMC&H, Sitapur, Jaipur",DM Nephrology,AIQ,GEN
1,3743,West Bengal,"IndianInstLiver&Diges,Sonarpur",DrNB Medical Gastroenterology,AIQ,GEN
1,3745,Odisha,"IMS & SUM, Bhubaneswar",DM Cardiology,AIQ,GEN
1,3748,Rajasthan,"SMS, Jaipur",MCh Paediatric Surgery,AIQ,GEN
1,3748,Maharashtra,"Sahyadri SS Hosp, Karve Road",DrNB Cardiology,AIQ,GEN
1,3749,West Bengal,"Inst of NeuroSciences, Kolkata",DrNB Neurology,AIQ,GEN
1,3758,Haryana,"Pt BD Sharma, Rohtak",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3760,Rajasthan,"National IMS&R, Jaipur",DM Neurology,AIQ,GEN
1,3764,Punjab,"DMC, Ludhiana",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3765,Tamil Nadu,"Madras Medical Mission,Chennai",DrNB Nephrology,AIQ,GEN
1,3768,Delhi,"Chacha Nehru Bal Chikit, Delhi",MCh Paediatric Surgery,AIQ,GEN
1,3768,Himachal Pradesh,"Dr Rajendra Prasad GMC, Tanda",DrNB Cardiology,AIQ,GEN
1,3769,Maharashtra,"Aditya Birla Mem Hosp, Pune",DrNB Cardiology,AIQ,GEN
1,3771,West Bengal,"School of Tropical Med,Kolkata",DM Infectious Disease,AIQ,GEN
1,3773,Maharashtra,"JN Med College, Meghe, Wardha",DM Medical Gastroenterology,AIQ,GEN
1,3778,Rajasthan,"National IMS&R, Jaipur",MCh Neuro Surgery,AIQ,GEN
1,3783,Rajasthan,"National IMS&R, Jaipur",DM Cardiology,AIQ,GEN
1,3784,Madhya Pradesh,"Aurobindo Med Coll, Indore",DM Nephrology,AIQ,GEN
1,3788,Kerala,"Amrita School of Med, Kochi",DM Cardiology,AIQ,GEN
1,3789,Telangana,"Care Hospital, Banjara Hills",DrNB Neuro Surgery,AIQ,GEN
1,3793,Rajasthan,"National IMS&R, Jaipur",DM Endocrinology,AIQ,GEN
1,3793,Karnataka,"St John's, Bangalore",MCh Paediatric Surgery,AIQ,GEN
1,3798,Kerala,"Medical Trust Hospital, Kochi",DrNB Plastic & Reconstructive Surgery,AIQ,GEN
1,3803,Tamil Nadu,"Southern Railway Hosp, Chennai",DrNB Cardiology,AIQ,GEN
1,3804,Karnataka,"Apollo Hosp, Bannerghatta, BLR",DrNB Cardiology,AIQ,GEN
1,3804,Kerala,"Medical Trust Hospital, Kochi",DrNB Plastic & Reconstructive Surgery,AIQ,GEN
1,3807,Haryana,"Pt BD Sharma, Rohtak",MCh Paediatric Surgery,AIQ,GEN
1,3810,Tamil Nadu,"Dhanalakshmi Srin, Perambalur",MCh Urology,AIQ,GEN
1,3811,Tamil Nadu,"Kovai MedicalCentre,Coimbatore",DrNB Neuro Surgery,AIQ,GEN
1,3812,Kerala,"Mar Sleeva Medicity, Kottayam",DrNB Medical Gastroenterology,AIQ,GEN
1,3813,Karnataka,"KS Hegde, Mangalore",MCh Urology,AIQ,GEN
1,3823,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",MCh Neuro Surgery,AIQ,GEN
1,3827,Maharashtra,"Krishna IMS, Karad",MCh Neuro Surgery,AIQ,GEN
1,3827,Tamil Nadu,"Frontier Lifeline Hosp,Chennai",DrNB Cardiology,AIQ,GEN
1,3832,Karnataka,"St John's, Bangalore",MCh Paediatric Surgery,AIQ,GEN
1,3839,Uttar Pradesh,"Super Spec Paediatric, Noida",MCh Paediatric Surgery,AIQ,GEN
1,3840,Maharashtra,"MGM Med Coll, Navi Mumbai",DM Cardiology,AIQ,GEN
1,3841,Karnataka,"Kasturba Med Coll, Manipal",DM Neurology,AIQ,GEN
1,3845,Tamil Nadu,"Dhanalakshmi Srin, Perambalur",MCh Surgical Gastroenterology,AIQ,GEN
1,3846,West Bengal,"Medica SS Hospital, Kolkata",DrNB Cardiology,AIQ,GEN
1,3847,Maharashtra,"Breach Candy Hospital, Mumbai",DrNB Nephrology,AIQ,GEN
1,3849,Karnataka,"Kasturba MedCollHosp,Mangalore",DrNB Cardiology,AIQ,GEN
1,3850,Gujarat,"NHL Med Coll, Ahmedabad",MCh Neuro Surgery,AIQ,GEN
1,3851,Odisha,"IMS & SUM, Bhubaneswar",MCh Neuro Surgery,AIQ,GEN
1,3853,Karnataka,"Apollo Hosp, Bannerghatta, BLR",DrNB Neurology,AIQ,GEN
1,3853,Maharashtra,"DY Patil, Navi Mumbai",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,3855,Kerala,"Believers Church MCH,Tiruvalla",DrNB Neurology,AIQ,GEN
1,3856,Maharashtra,"DY Patil, Pimpri, Pune",MCh Urology,AIQ,GEN
1,3859,Maharashtra,"Govt Med Coll, Nagpur",MCh Paediatric Surgery,AIQ,GEN
1,3866,Telangana,"Gandhi Med Coll, Secunderabad",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
1,3876,Uttarakhand,"HIMS, Dehradun",MCh Neuro Surgery,AIQ,GEN
